ID,RowID,LTARSite.Code,Category,DataSetVariableName,AttributeDescription,Units,TemporalResolution,TemporalResolutionStandard,StartDate,StartDateStandard,StartDateAgCROS,EndDate,EndDateStandard,EndDateAgCros,DateDif_yrs,ResponsiblePersons,StorageFormat,URLdataAccess,LocationIDoutsideNetwork,SpatialRepeats,SpatialDescription,PublicAccess,Network.Category,AgCROS.Table,AgCROS.VarName,NALT.Keywords,subsite,Repo.Name,Model.Name,NALT.Subject,ISO.Topic,Common.Experiment,trl
UMRB-Ames0807,9807,UMRB-Ames,Common Experiment- Soil_Surface,Mn_257,soil manganese,ug/g,Yearly,1 year,2017,2017,,Present,now,,,M. Cryder,Excel,Local  ,,1,"Kelley plots, Ames, IA",Closed,Soil,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Mangenese, soil",,,,,,,yes,yearly
UMRB-Ames0808,9808,UMRB-Ames,Common Experiment- Soil_Surface,P_213,soil phosphorus,ug/g,Yearly,1 year,2017,2017,,Present,now,,,M. Cryder,Excel,Local  ,,1,"Kelley plots, Ames, IA",Closed,Soil,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Phosphorus, soil",,,,,,,yes,yearly
UMRB-Ames0809,9809,UMRB-Ames,Common Experiment- Soil_Surface,S_180,soil sulfur,ug/g,Yearly,1 year,2017,2017,,Present,now,,,M. Cryder,Excel,Local  ,,1,"Kelley plots, Ames, IA",Closed,Soil,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","sulfur, soil",,,,,,,yes,yearly
UMRB-Ames0810,9810,UMRB-Ames,Common Experiment- Soil_Surface,Zn_206,soil zinc,ug/g,Yearly,1 year,2017,2017,,Present,now,,,M. Cryder,Excel,Local  ,,1,"Kelley plots, Ames, IA",Closed,Soil,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Zinc, soil",,,,,,,yes,yearly
UMRB-Ames0811,9811,UMRB-Ames,Common Experiment- Soil_Surface,Total_N,total nitrogen ,ug/g,Yearly,1 year,2017,2017,,Present,now,,,M. Cryder,Excel,Local  ,,1,"Kelley plots, Ames, IA",Closed,Soil,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Total soil nitrogen, soil, mean or single measurement",,,,,,,yes,yearly
UMRB-Ames0812,9812,UMRB-Ames,Common Experiment- Soil_Surface,Total_C,total carbon,ug/g,Yearly,1 year,2017,2017,,Present,now,,,M. Cryder,Excel,Local  ,,1,"Kelley plots, Ames, IA",Closed,Soil,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Total soil carbon, soil, mean or single measurement",,,,,,,yes,yearly
UMRB-Ames0813,9813,UMRB-Ames,Common Experiment- Soil_Surface,Inorg_C,total inorganic carbon,ug/g,Yearly,1 year,2017,2017,,Present,now,,,M. Cryder,Excel,Local  ,,1,"Kelley plots, Ames, IA",Closed,Soil,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Inorganic soil carbon, soil, mean or single measurement",,,,,,,yes,yearly
UMRB-Ames0814,9814,UMRB-Ames,Common Experiment- Soil_Surface,Org_C,organic carbon,ug/g,Yearly,1 year,2017,2017,,Present,now,,,M. Cryder,Excel,Local  ,,1,"Kelley plots, Ames, IA",Closed,Soil,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Organic soil carbon, soil, mean or single measurement",,,,,,,yes,yearly
WGEW0001,6183,WGEW,Eddy Covariance,CO2 concentration,CO2 concentration,Âµmol/mol,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-Wkg, US-Whs",2,WGEW,Open,Eddy Covariance,AmeriFlux,"Carbon dioxide, air, daily, mean or single measurement","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0002,6184,WGEW,Eddy Covariance,CO2 density,CO2 density,mmol/m3,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-Wkg, US-Whs",2,WGEW,Open,Eddy Covariance,AmeriFlux,"Carbon dioxide, air, daily, mean or single measurement","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0003,6185,WGEW,Eddy Covariance,CO2 flux,CO2 flux,Âµmol/m2/s,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-Wkg, US-Whs",2,WGEW,Open,Eddy Covariance,AmeriFlux,"Carbon dioxide, air, daily, mean or single measurement","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0004,6186,WGEW,Eddy Covariance,Water vapor flux,Water vapor flux,mmol/m2/s,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-Wkg, US-Whs",2,WGEW,Open,Eddy Covariance,AmeriFlux,Water flux,"Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0005,6187,WGEW,Eddy Covariance,Sensible heat flux,Sensible heat flux,W/m2,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-Wkg, US-Whs",2,WGEW,Open,Eddy Covariance,AmeriFlux,Heat flux,"Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0006,6188,WGEW,Eddy Covariance,Water vapor concentration,Water vapor concentration,mmol/mol,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-Wkg, US-Whs",2,WGEW,Open,Eddy Covariance,AmeriFlux,"Water, vapor","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0007,6189,WGEW,Eddy Covariance,Water vapor density,Water vapor density,mmol/m3,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-Wkg, US-Whs",2,WGEW,Open,Eddy Covariance,AmeriFlux,"Water, vapor","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0008,6190,WGEW,Eddy Covariance,Latent heat flux,Latent heat flux,W/m2,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-Wkg, US-Whs",2,WGEW,Open,Eddy Covariance,AmeriFlux,"Solar radiation, bare ground, no media, daily, total","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0009,6191,WGEW,Eddy Covariance,Precipitation,Precipitation,mm,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-Wkg, US-Whs",2,WGEW,Open,Eddy Covariance,AmeriFlux,"Precipitation, total, no media, daily","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0010,6192,WGEW,Eddy Covariance,Precipitation annual cumulative,Precipitation annual cumulative,mm,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-Wkg, US-Whs",2,WGEW,Open,Eddy Covariance,AmeriFlux,"Precipitation, total, no media, daily","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0011,6193,WGEW,Eddy Covariance,Incoming long wave radiation,Incoming long wave radiation,W/m2,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-Wkg, US-Whs",2,WGEW,Open,Eddy Covariance,AmeriFlux,ave_incoming_longwave radiation,"Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0012,6194,WGEW,Eddy Covariance,Incoming solar radiation,Incoming solar radiation,W/m2,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-Wkg, US-Whs",2,WGEW,Open,Eddy Covariance,AmeriFlux,"Solar radiation, vegetated ground, no media, daily, total","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0013,6195,WGEW,Eddy Covariance,Outgoing long wave radiation,Outgoing long wave radiation,W/m2,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-Wkg, US-Whs",2,WGEW,Open,Eddy Covariance,AmeriFlux,ave_outgoing_longwave radiation,"Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0014,6196,WGEW,Eddy Covariance,Outgoing global solar radiation,Outgoing global solar radiation,W/m2,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-Wkg, US-Whs",2,WGEW,Open,Eddy Covariance,AmeriFlux,"Solar radiation, vegetated ground, no media, daily, total","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0015,6197,WGEW,Eddy Covariance,Net radiation,Net radiation,W/m2,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-Wkg, US-Whs",2,WGEW,Open,Eddy Covariance,AmeriFlux,"Solar radiation, total, no media, daily","Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0016,6198,WGEW,Eddy Covariance,Saturated vapor pressure,Saturated vapor pressure,kPa,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-Wkg, US-Whs",2,WGEW,Open,Eddy Covariance,AmeriFlux,Vapor pressure,"Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0017,6199,WGEW,Eddy Covariance,Temperature from sonic anemometer,Temperature from sonic anemometer,degrees C,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-Wkg, US-Whs",2,WGEW,Open,Eddy Covariance,AmeriFlux,Sonic anemometer temperature,"Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0018,6200,WGEW,Eddy Covariance,Friction velocity,Friction velocity,m/s,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-Wkg, US-Whs",2,WGEW,Open,Eddy Covariance,AmeriFlux,Friction velocity,"Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0019,6201,WGEW,Eddy Covariance,Vapor pressure deficit,Vapor pressure deficit,kPa,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-Wkg, US-Whs",2,WGEW,Open,Eddy Covariance,AmeriFlux,Vapor pressure deficit,"Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0020,6202,WGEW,Eddy Covariance,Height of eddy covariance sensors,Height of eddy covariance sensors,m,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-Wkg, US-Whs",2,WGEW,Open,Eddy Covariance,AmeriFlux,unsersolved,"Meteorology, Eddy Covariance",,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0021,6183,WGEW,Eddy Covariance,CO2 concentration,CO2 concentration,Âµmol/mol,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-SRG, US-SRM",2,SRER,Open,Eddy Covariance,AmeriFlux,"Carbon dioxide, air, daily, mean or single measurement","Meteorology, Eddy Covariance",SRER,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0022,6184,WGEW,Eddy Covariance,CO2 density,CO2 density,mmol/m3,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-SRG, US-SRM",2,SRER,Open,Eddy Covariance,AmeriFlux,"Carbon dioxide, air, daily, mean or single measurement","Meteorology, Eddy Covariance",SRER,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0023,6185,WGEW,Eddy Covariance,CO2 flux,CO2 flux,Âµmol/m2/s,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-SRG, US-SRM",2,SRER,Open,Eddy Covariance,AmeriFlux,"Carbon dioxide, air, daily, mean or single measurement","Meteorology, Eddy Covariance",SRER,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0024,6186,WGEW,Eddy Covariance,Water vapor flux,Water vapor flux,mmol/m2/s,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-SRG, US-SRM",2,SRER,Open,Eddy Covariance,AmeriFlux,Water flux,"Meteorology, Eddy Covariance",SRER,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0025,6187,WGEW,Eddy Covariance,Sensible heat flux,Sensible heat flux,W/m2,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-SRG, US-SRM",2,SRER,Open,Eddy Covariance,AmeriFlux,Heat flux,"Meteorology, Eddy Covariance",SRER,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0026,6188,WGEW,Eddy Covariance,Water vapor concentration,Water vapor concentration,mmol/mol,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-SRG, US-SRM",2,SRER,Open,Eddy Covariance,AmeriFlux,"Water, vapor","Meteorology, Eddy Covariance",SRER,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0027,6189,WGEW,Eddy Covariance,Water vapor density,Water vapor density,mmol/m3,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-SRG, US-SRM",2,SRER,Open,Eddy Covariance,AmeriFlux,"Water, vapor","Meteorology, Eddy Covariance",SRER,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0028,6190,WGEW,Eddy Covariance,Latent heat flux,Latent heat flux,W/m2,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-SRG, US-SRM",2,SRER,Open,Eddy Covariance,AmeriFlux,"Solar radiation, bare ground, no media, daily, total","Meteorology, Eddy Covariance",SRER,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0029,6191,WGEW,Eddy Covariance,Precipitation,Precipitation,mm,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-SRG, US-SRM",2,SRER,Open,Eddy Covariance,AmeriFlux,"Precipitation, total, no media, daily","Meteorology, Eddy Covariance",SRER,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0030,6192,WGEW,Eddy Covariance,Precipitation annual cumulative,Precipitation annual cumulative,mm,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-SRG, US-SRM",2,SRER,Open,Eddy Covariance,AmeriFlux,"Precipitation, total, no media, daily","Meteorology, Eddy Covariance",SRER,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0031,6193,WGEW,Eddy Covariance,Incoming long wave radiation,Incoming long wave radiation,W/m2,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-SRG, US-SRM",2,SRER,Open,Eddy Covariance,AmeriFlux,ave_incoming_longwave radiation,"Meteorology, Eddy Covariance",SRER,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0032,6194,WGEW,Eddy Covariance,Incoming solar radiation,Incoming solar radiation,W/m2,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-SRG, US-SRM",2,SRER,Open,Eddy Covariance,AmeriFlux,"Solar radiation, vegetated ground, no media, daily, total","Meteorology, Eddy Covariance",SRER,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0033,6195,WGEW,Eddy Covariance,Outgoing long wave radiation,Outgoing long wave radiation,W/m2,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-SRG, US-SRM",2,SRER,Open,Eddy Covariance,AmeriFlux,ave_outgoing_longwave radiation,"Meteorology, Eddy Covariance",SRER,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0034,6196,WGEW,Eddy Covariance,Outgoing global solar radiation,Outgoing global solar radiation,W/m2,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-SRG, US-SRM",2,SRER,Open,Eddy Covariance,AmeriFlux,"Solar radiation, vegetated ground, no media, daily, total","Meteorology, Eddy Covariance",SRER,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0035,6197,WGEW,Eddy Covariance,Net radiation,Net radiation,W/m2,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-SRG, US-SRM",2,SRER,Open,Eddy Covariance,AmeriFlux,"Solar radiation, total, no media, daily","Meteorology, Eddy Covariance",SRER,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0036,6198,WGEW,Eddy Covariance,Saturated vapor pressure,Saturated vapor pressure,kPa,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-SRG, US-SRM",2,SRER,Open,Eddy Covariance,AmeriFlux,Vapor pressure,"Meteorology, Eddy Covariance",SRER,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0037,6199,WGEW,Eddy Covariance,Temperature from sonic anemometer,Temperature from sonic anemometer,degrees C,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-SRG, US-SRM",2,SRER,Open,Eddy Covariance,AmeriFlux,Sonic anemometer temperature,"Meteorology, Eddy Covariance",SRER,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0038,6200,WGEW,Eddy Covariance,Friction velocity,Friction velocity,m/s,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-SRG, US-SRM",2,SRER,Open,Eddy Covariance,AmeriFlux,Friction velocity,"Meteorology, Eddy Covariance",SRER,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0039,6201,WGEW,Eddy Covariance,Vapor pressure deficit,Vapor pressure deficit,kPa,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-SRG, US-SRM",2,SRER,Open,Eddy Covariance,AmeriFlux,Vapor pressure deficit,"Meteorology, Eddy Covariance",SRER,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0040,6202,WGEW,Eddy Covariance,Height of eddy covariance sensors,Height of eddy covariance sensors,m,30 minute,30 minute,01/01/2003,2003-01-01,,Present,now,,,"Scott, Bryant",CSV,http://ameriflux.lbl.gov/sites/site-search,"US-SRG, US-SRM",2,SRER,Open,Eddy Covariance,AmeriFlux,unsersolved,"Meteorology, Eddy Covariance",SRER,,,"Research, Technology and Engineering",climatologyMeteorologyAtmosphere,,30 minute
WGEW0041,6254,WGEW,Metereology (Bowen ratio),Delta CO2,Delta CO2,umol/mol,1 hour,1 hour,1996,1996,,2007,2007,,,"Scott, Bryant",XLS,https://www.tucson.ars.ag.gov/dap,,2,WGEW,Open,Meteorology,MeasGHGFlux,"Carbon dioxide, air, daily, mean or single measurement",Meteorology,,,,"Natural Resources, Earth and Environmental Sciences",climatologyMeteorologyAtmosphere,,1 hour
WGEW0042,6255,WGEW,Metereology (Bowen ratio),Delta H2O,Delta H2O,mmol/mol,1 hour,1 hour,1996,1996,,2007,2007,,,"Scott, Bryant",XLS,https://www.tucson.ars.ag.gov/dap,,2,WGEW,Open,Meteorology,"WeatherDaily, WeatherStation","Water, vapor",Meteorology,,,,"Natural Resources, Earth and Environmental Sciences",climatologyMeteorologyAtmosphere,,1 hour
WGEW0043,6256,WGEW,Metereology (Bowen ratio),Delta Temperature,Delta Temperature,degrees C,1 hour,1 hour,1996,1996,,2007,2007,,,"Scott, Bryant",XLS,https://www.tucson.ars.ag.gov/dap,,2,WGEW,Open,Meteorology,"WeatherDaily, WeatherStation","Temperature, air, daily, mean",Meteorology,,,,"Natural Resources, Earth and Environmental Sciences",climatologyMeteorologyAtmosphere,,1 hour
WGEW0044,6257,WGEW,Metereology (Bowen ratio),CO2REF,CO2REF,umol/mol,1 hour,1 hour,1996,1996,,2007,2007,,,"Scott, Bryant",XLS,https://www.tucson.ars.ag.gov/dap,,2,WGEW,Open,Meteorology,MeasGHGFlux,"Carbon dioxide, air, daily, mean or single measurement",Meteorology,,,,"Natural Resources, Earth and Environmental Sciences",climatologyMeteorologyAtmosphere,,1 hour
WGEW0045,6258,WGEW,Metereology (Bowen ratio),"Air temperature, height 2m","Air temperature, height 2m",degrees C,1 hour,1 hour,1996,1996,,2007,2007,,,"Scott, Bryant",XLS,https://www.tucson.ars.ag.gov/dap,,2,WGEW,Open,Meteorology,"WeatherDaily, WeatherStation","Temperature, air, daily, mean",Meteorology,,,,"Natural Resources, Earth and Environmental Sciences",climatologyMeteorologyAtmosphere,,1 hour
WGEW0046,6259,WGEW,Metereology (Bowen ratio),Calculated Sat. vapor pressure,Calculated Sat. vapor pressure,mbar,1 hour,1 hour,1996,1996,,2007,2007,,,"Scott, Bryant",XLS,https://www.tucson.ars.ag.gov/dap,,2,WGEW,Open,Meteorology,"WeatherDaily, WeatherStation","vapor pressure, mean",Meteorology,,,,"Natural Resources, Earth and Environmental Sciences",climatologyMeteorologyAtmosphere,,1 hour
WGEW0047,6260,WGEW,Metereology (Bowen ratio),Net Radiation,Net Radiation,W/m2,1 hour,1 hour,1996,1996,,2007,2007,,,"Scott, Bryant",XLS,https://www.tucson.ars.ag.gov/dap,,2,WGEW,Open,Meteorology,"WeatherDaily, WeatherStation","radiation, net, timestep, mean",Meteorology,,,,"Natural Resources, Earth and Environmental Sciences",climatologyMeteorologyAtmosphere,,1 hour
WGEW0048,6261,WGEW,Metereology (Bowen ratio),Solar Radiation,Solar Radiation,W/m2,1 hour,1 hour,1996,1996,,2007,2007,,,"Scott, Bryant",XLS,https://www.tucson.ars.ag.gov/dap,,2,WGEW,Open,Meteorology,"WeatherDaily, WeatherStation","Solar radiation, total, no media, daily",Meteorology,,,,"Natural Resources, Earth and Environmental Sciences",climatologyMeteorologyAtmosphere,,1 hour
WGEW0049,6262,WGEW,Metereology (Bowen ratio),"PAR, UP","PAR, UP",umol/m2/s,1 hour,1 hour,1996,1996,,2007,2007,,,"Scott, Bryant",XLS,https://www.tucson.ars.ag.gov/dap,,2,WGEW,Open,Meteorology,"WeatherDaily, WeatherStation",Photosynthetically active radiation,Meteorology,,,,"Natural Resources, Earth and Environmental Sciences",climatologyMeteorologyAtmosphere,,1 hour
WGEW0050,6263,WGEW,Metereology (Bowen ratio),"PAR, DOWN","PAR, DOWN",umol/m2/s,1 hour,1 hour,1996,1996,,2007,2007,,,"Scott, Bryant",XLS,https://www.tucson.ars.ag.gov/dap,,2,WGEW,Open,Meteorology,"WeatherDaily, WeatherStation",Photosynthetically active radiation,Meteorology,,,,"Natural Resources, Earth and Environmental Sciences",climatologyMeteorologyAtmosphere,,1 hour
WGEW0051,6264,WGEW,Metereology (Bowen ratio),Soil Heat Flux G1,Soil Heat Flux G1,W/m2,1 hour,1 hour,1996,1996,,2007,2007,,,"Scott, Bryant",XLS,https://www.tucson.ars.ag.gov/dap,,2,WGEW,Open,Meteorology,"WeatherDaily, WeatherStation","Heat, flux",Meteorology,,,,"Natural Resources, Earth and Environmental Sciences",climatologyMeteorologyAtmosphere,,1 hour
